NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
2.01E+16,383,Aprobada,CN0,Aprobado,REGULAR,10000,9.98E+14,1,"1,500",85%,65567,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,8300,Medio ,15%,0,224,694,1,5297,390,0,0,0,53,Familiares,Posgrado
2.01E+16,4198,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"8,513",14%,58656,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,90000,Bajo,86%,0,224,726,0,89505,0,0,0,0,53,Renta,Preparatoria
2.01E+16,4382,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,0,"4,158",58%,77872,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,42%,0,227,768,0,0,0,0,0,0,53,Propia,Posgrado
2.01E+16,50007,Aprobada,CN0,Aprobado,BUENO,27000,9.98E+14,1,"30,510",-13%,72668,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,113%,0,228,707,0,0,0,0,0,0,53,Renta,Licenciatura
2.01E+16,4662,Aprobada,CN0,Aprobado,BUENO,54002,9.98E+14,1,"43,202",20%,69311,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,5500,Bajo,80%,0,233,727,1,3360,300,0,0,0,53,Familiares,Posgrado
2.01E+16,4399,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,1,"3,267",67%,53385,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,15000,Bajo,33%,0,236,723,0,2905,0,0,0,0,53,Renta,Preparatoria
2.01E+16,118,Aprobada,CN0,Aprobado,BUENO,21999,9.98E+14,2,"20,239",8%,74007,PROPIEDAD ACTIVO FIJO,Medio B,NO_CLIENTE,0,Bajo,92%,0,238,708,0,0,0,0,0,0,53,Hipoteca,Posgrado
2.01E+16,4359,Aprobada,CN0,Aprobado,REGULAR,86000,9.98E+14,1,"22,360",74%,67274,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,36000,Bajo,26%,0,241,740,0,1084,0,0,0,0,53,Familiares,Preparatoria
2.01E+16,765,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"11,582",-17%,57728,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,117%,0,243,703,0,0,0,0,0,0,53,Propia,Posgrado
2.01E+16,7128,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,0,"43,499",13%,77579,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,0,Bajo,87%,0,246,723,0,0,0,0,0,0,53,Hipoteca,Preparatoria
2.01E+16,4170,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,1,"37,499",25%,74209,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,75%,0,248,745,0,0,0,0,0,0,53,Renta,Posgrado
2.01E+16,11718,Aprobada,CN0,Aprobado,BUENO,28000,9.98E+14,0,"14,000",50%,67891,PROPIEDAD ACTIVO FIJO,Alto A,NO_CLIENTE,0,Mínimo,50%,0,254,760,0,0,0,0,0,0,53,Hipoteca,Posgrado
2.01E+16,14052,Aprobada,CN0,Aprobado,BUENO,32000,9.98E+14,1,"24,960",22%,53184,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,0,Bajo,78%,0,256,742,0,0,0,0,0,0,53,Hipoteca,Posgrado
2.01E+16,261,Aprobada,CN0,Aprobado,REGULAR,23000,9.98E+14,2,"25,300",-10%,75934,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Medio ,110%,0,268,690,0,0,0,0,0,0,53,Hipoteca,Licenciatura
2.01E+16,4062,Rechazada,PS1,Rechazado,MALO,0,,,,,66211,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,1,2139,250,0,0,0,54,Renta,Preparatoria
2.01E+16,4823,Rechazada,PS1,Rechazado,MALO,0,,,,,57511,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,129,Rechazada,PS1,Rechazado,MALO,0,,,,,79599,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,423,0,0,0,0,54,Renta,Licenciatura
2.01E+16,584,Rechazada,PS1,Rechazado,MALO,0,,,,,73035,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,54,Hipoteca,Licenciatura
2.01E+16,7772,Rechazada,PS1,Rechazado,MALO,0,,,,,67636,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,89,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,7892,Rechazada,PS1,Rechazado,MALO,0,,,,,54569,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,89,0,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01E+16,780,Rechazada,PS1,Rechazado,MALO,0,,,,,75803,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,90,0,1,8925,1920,0,154204,0,54,Propia,Licenciatura
2.01E+16,7919,Rechazada,PS1,Rechazado,MALO,0,,,,,66591,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,90,0,0,0,0,0,0,0,54,Renta,Licenciatura
2.01E+16,7589,Rechazada,PS1,Rechazado,MALO,0,,,,,57900,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,10000,Alto,0%,3,90,0,0,5691,0,0,0,0,54,Renta,Preparatoria
2.01E+16,9195,Rechazada,PS1,Rechazado,MALO,0,,,,,79085,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,90,0,0,0,0,0,0,0,54,Propia,Posgrado
2.01E+16,781,Rechazada,PS1,Rechazado,MALO,0,,,,,73455,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,1,2496,480,0,0,0,54,Familiares,Licenciatura
2.01E+16,520,Rechazada,PS1,Rechazado,MALO,0,,,,,68094,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,780,Rechazada,PS1,Rechazado,MALO,0,,,,,54216,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,91,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,8164,Rechazada,PS1,Rechazado,MALO,0,,,,,75163,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,91,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,310,Rechazada,PS1,Rechazado,MALO,0,,,,,66408,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,91,0,0,0,0,0,25349,0,54,Hipoteca,Preparatoria
2.01E+16,7527,Rechazada,PS1,Rechazado,MALO,0,,,,,58627,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,91,0,8,46733,37960,0,0,0,54,Familiares,Preparatoria
2.01E+16,4266,Rechazada,PS1,Rechazado,MALO,0,,,,,78790,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,54,Propia,Posgrado
2.01E+16,15016,Rechazada,PS1,Rechazado,MALO,0,,,,,73950,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,92,0,0,0,0,0,0,0,54,Propia,Posgrado
2.01E+16,7596,Rechazada,PS1,Rechazado,MALO,0,,,,,68623,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,92,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,150,Rechazada,PS1,Rechazado,MALO,0,,,,,53758,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,92,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,424,Rechazada,PS1,Rechazado,MALO,0,,,,,75670,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,92,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,330,Rechazada,PS1,Rechazado,MALO,0,,,,,66924,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,92,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,126,Rechazada,PS1,Rechazado,MALO,0,,,,,58132,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,127,Rechazada,PS1,Rechazado,MALO,0,,,,,79322,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,148,Rechazada,PS1,Rechazado,MALO,0,,,,,78213,INVERSIONES,#N/A,NO_CLIENTE,0,Alto,0%,2,93,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,353,Rechazada,PS1,Rechazado,MALO,0,,,,,67874,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,93,0,1,18949,990,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,9196,Rechazada,PS1,Rechazado,MALO,0,,,,,59518,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,93,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,70001,Rechazada,PS1,Rechazado,MALO,0,,,,,81988,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,475,Rechazada,PS1,Rechazado,MALO,0,,,,,74870,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,93,0,8,7079,7079,0,0,0,54,Familiares,Posgrado
2.01E+16,21,Rechazada,PS1,Rechazado,MALO,0,,,,,69996,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,94,0,0,1411,0,0,0,0,54,Renta,Licenciatura
2.01E+16,310,Rechazada,PS1,Rechazado,MALO,0,,,,,56206,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,94,0,0,0,0,0,0,0,54,Hipoteca,Licenciatura
2.01E+16,279,Rechazada,PS1,Rechazado,MALO,0,,,,,77341,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,94,0,0,0,0,0,0,0,54,Familiares,Preparatoria
2.01E+16,124,Rechazada,PS1,Rechazado,MALO,0,,,,,67941,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,94,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,4,Rechazada,PS1,Rechazado,MALO,0,,,,,60491,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,5,95,0,0,4042,0,0,0,0,54,Renta,Licenciatura
2.01E+16,785,Rechazada,PS1,Rechazado,MALO,0,,,,,81074,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,95,0,0,0,0,0,0,0,54,Renta,Licenciatura
2.01E+16,733,Rechazada,PS1,Rechazado,MALO,0,,,,,74944,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,95,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,7625,Rechazada,PS1,Rechazado,MALO,0,,,,,71141,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,8151,Rechazada,PS1,Rechazado,MALO,0,,,,,56319,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,95,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,4257,Rechazada,PS1,Rechazado,MALO,0,,,,,77051,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,4650,Rechazada,PS1,Rechazado,MALO,0,,,,,69379,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,96,0,0,0,0,0,0,0,54,Propia,Secundaria
2.01E+16,135,Rechazada,PS1,Rechazado,MALO,0,,,,,60102,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,891,Rechazada,PS1,Rechazado,MALO,0,,,,,80387,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,96,0,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01E+16,4360,Rechazada,PS1,Rechazado,MALO,0,,,,,76531,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,96,0,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,4644,Rechazada,PS1,Rechazado,MALO,0,,,,,70683,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,20700,Alto,0%,2,96,0,2,11827,1150,0,0,0,54,Propia,Posgrado
2.01E+16,7434,Rechazada,CN0,Rechazado,MALO,0,,,,,55109,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,0%,5,96,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,4749,Rechazada,PS1,Rechazado,MALO,0,,,,,78310,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,97,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,9041,Rechazada,PS1,Rechazado,MALO,0,,,,,69589,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,97,0,0,0,0,0,0,0,54,Hipoteca,Licenciatura
2.01E+16,7800,Rechazada,PS1,Rechazado,MALO,0,,,,,59312,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,97,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,4595,Rechazada,PS1,Rechazado,MALO,0,,,,,81701,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,97,0,0,0,0,0,3766,0,54,Propia,Posgrado
2.01E+16,948,Rechazada,PS1,Rechazado,MALO,0,,,,,76762,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,97,0,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,798,Rechazada,PS1,Rechazado,MALO,0,,,,,69754,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,3,98,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,70001,Rechazada,PS1,Rechazado,MALO,0,,,,,56009,SIN COMPROBANTE,#N/A,NO_CLIENTE,0,Alto,0%,4,98,0,0,0,0,0,0,0,54,Familiares,Preparatoria
2.01E+16,730,Rechazada,PS1,Rechazado,MALO,0,,,,,79295,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,98,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,9261,Rechazada,PS1,Rechazado,MALO,0,,,,,68351,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,2,98,0,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,118,Rechazada,PS1,Rechazado,MALO,0,,,,,60279,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,23500,Alto,0%,3,99,0,1,5770,300,0,0,0,54,Hipoteca,Posgrado
2.01E+16,7799,Rechazada,PS1,Rechazado,MALO,0,,,,,83122,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,99,0,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,7715,Rechazada,PS1,Rechazado,MALO,0,,,,,74684,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,5,99,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,458,Rechazada,PS1,Rechazado,MALO,0,,,,,70892,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,99,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,371,Rechazada,PS1,Rechazado,MALO,0,,,,,56984,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,99,0,0,0,0,0,0,0,54,Propia,Posgrado
2.01E+16,7988,Rechazada,PS1,Rechazado,MALO,0,,,,,76421,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,99,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,4376,Rechazada,PS1,Rechazado,MALO,0,,,,,69795,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,4,99,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,4465,Rechazada,PS1,Rechazado,MALO,0,,,,,61329,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,1,25276,1150,0,0,0,54,Hipoteca,Posgrado
2.01E+16,289,Rechazada,PS1,Rechazado,MALO,0,,,,,79730,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,3,100,0,1,944,411,0,0,0,54,Hipoteca,Posgrado
2.01E+16,146,Rechazada,PS1,Rechazado,MALO,0,,,,,76989,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,100,0,0,0,0,0,1513,0,54,Propia,Preparatoria
2.01E+16,7829,Rechazada,CN0,Rechazado,MALO,0,,,,,72127,INVERSIONES,Alto C,NO_CLIENTE,0,Alto,0%,2,100,0,0,0,0,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,7418,Rechazada,PS1,Rechazado,MALO,0,,,,,54658,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,4,101,0,0,0,0,0,0,0,54,Familiares,Preparatoria
2.01E+16,111,Rechazada,PS1,Rechazado,MALO,0,,,,,78779,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,54,Hipoteca,Licenciatura
2.01E+16,4877,Rechazada,PS1,Rechazado,MALO,0,,,,,71011,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,2,101,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,9037,Rechazada,PS1,Rechazado,MALO,0,,,,,59387,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,101,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,6594,Rechazada,PS1,Rechazado,MALO,0,,,,,81802,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0,Alto,0%,2,101,0,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,77959,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,122,0,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01E+16,9209,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,69842,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,0,123,0,0,0,0,0,0,0,54,Renta,Posgrado
2.01E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,56079,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,125,0,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01E+16,9211,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,79772,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,0,132,0,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,14003,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,68762,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,0,0,0,0,0,0,54,Propia,Preparatoria
2.01E+16,8155,Pendiente,PS1,Pre-Aprobado,MALO,1,,,,,60356,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0,Alto,0%,1,134,0,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,8122,Aprobada,CN0,Aprobado,REGULAR,15400,9.98E+14,1,"4,774",69%,83225,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,8700,Bajo,31%,1,166,711,1,7016,410,0,0,0,54,Hipoteca,Preparatoria
2.01E+16,7682,Aprobada,CN0,Aprobado,BUENO,4000,9.98E+14,0,"1,640",59%,76208,PROPIEDAD ACTIVO FIJO,Alto A,NO_CLIENTE,0,Mínimo,41%,0,183,769,0,0,0,0,0,0,54,Propia,Posgrado
2.01E+16,4174,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"5,345",46%,71319,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,122000,Bajo,54%,0,185,723,0,77260,0,0,0,0,54,Renta,Preparatoria
2.01E+16,141,Aprobada,CN0,Aprobado,BUENO,50000,9.98E+14,2,"54,000",-8%,56516,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,10000,Bajo,108%,0,186,710,0,7556,0,0,0,0,54,Renta,Posgrado
2.01E+16,8165,Aprobada,CN0,Aprobado,REGULAR,9100,9.98E+14,0,"1,820",80%,77980,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0,Mínimo,20%,0,189,790,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,8127,Aprobada,CN0,Aprobado,BUENO,7000,9.98E+14,2,"4,410",37%,70216,INVERSIONES,Medio B,NO_CLIENTE,0,Bajo,63%,0,193,737,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,19023,Aprobada,CN0,Aprobado,REGULAR,81000,9.98E+14,1,"31,590",61%,60826,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,4000,Bajo,39%,0,194,703,1,385,250,0,0,0,54,Propia,Posgrado
2.01E+16,930,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,1,"6,434",35%,81357,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,19100,Bajo,65%,0,194,711,0,103,0,0,0,0,54,Hipoteca,Licenciatura
2.01E+16,9149,Aprobada,CN0,Aprobado,REGULAR,7000,9.98E+14,0,"1,120",84%,77453,INVERSIONES,Alto B,NO_CLIENTE,0,Mínimo,16%,0,196,794,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,9140,Aprobada,CN0,Aprobado,BUENO,6000,9.98E+14,0,"6,000",0%,71535,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,0,Bajo,100%,0,197,710,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,568,Aprobada,CN0,Aprobado,REGULAR,30999,9.98E+14,0,"10,540",66%,55774,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,7100,Mínimo,34%,0,203,776,0,0,0,0,0,0,54,Renta,Preparatoria
2.01E+16,518,Aprobada,CN0,Aprobado,REGULAR,2999,9.98E+14,1,960,68%,79254,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0,Mínimo,32%,0,207,788,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,7128,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,1,"4,455",55%,69764,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,41999,Medio ,45%,0,208,685,0,37886,0,0,0,0,54,Propia,Preparatoria
2.01E+16,11754,Aprobada,CN0,Aprobado,BUENO,50000,9.98E+14,0,"30,000",40%,60311,PROPIEDAD ACTIVO FIJO,Medio B,NO_CLIENTE,0,Bajo,60%,0,209,750,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,9407,Aprobada,CN0,Aprobado,BUENO,9899,9.98E+14,0,"9,899",0%,83080,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,10200,Bajo,100%,0,210,713,1,6996,250,0,0,0,54,Renta,Preparatoria
2.01E+16,4181,Aprobada,CN0,Aprobado,BUENO,36000,9.98E+14,0,"21,960",39%,76955,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,15000,Bajo,61%,0,215,731,0,6889,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,742,Aprobada,CN0,Aprobado,BUENO,49999,9.98E+14,2,"49,999",0%,70929,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,40000,Bajo,100%,0,215,744,1,2930,500,0,0,0,54,Propia,Licenciatura
2.01E+16,7498,Aprobada,CN0,Aprobado,BUENO,30000,9.98E+14,2,"15,300",49%,57497,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,51%,0,215,749,0,0,0,0,0,0,54,Familiares,Preparatoria
2.01E+16,931,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,2,"6,236",37%,78373,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,34000,Alto,63%,0,217,639,1,24705,1180,0,0,0,54,Hipoteca,Posgrado
2.01E+16,9141,Aprobada,CN0,Aprobado,REGULAR,7000,9.98E+14,1,"1,190",83%,68845,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,17%,0,218,803,0,0,0,0,0,0,54,Familiares,Licenciatura
2.01E+16,262,Aprobada,CN0,Aprobado,REGULAR,24099,9.98E+14,1,"5,543",77%,62175,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,65500,Bajo,23%,0,220,727,1,19025,890,0,0,0,54,Familiares,Posgrado
2.01E+16,843,Aprobada,CN0,Aprobado,REGULAR,9899,9.98E+14,1,"5,345",46%,82155,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,3000,Medio ,54%,0,222,690,0,1214,0,0,0,0,54,Propia,Preparatoria
2.01E+16,4082,Aprobada,CN0,Aprobado,BUENO,6000,9.98E+14,1,"6,300",-5%,76301,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Bajo,105%,0,222,715,0,0,0,0,0,0,54,Propia,Licenciatura
2.01E+16,4265,Aprobada,CN0,Aprobado,BUENO,2999,9.98E+14,1,"1,859",38%,73469,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,62%,0,222,758,0,0,0,0,0,0,54,Familiares,Posgrado
2.01E+16,799,Aprobada,CN0,Aprobado,REGULAR,94000,9.98E+14,1,"18,800",80%,56321,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,15000,Mínimo,20%,0,222,800,0,0,0,0,0,0,54,Hipoteca,Posgrado
2.01E+16,508,Aprobada,CN0,Aprobado,REGULAR,49999,9.98E+14,2,"55,499",-11%,77707,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,0,Medio ,111%,0,227,689,0,0,0,0,0,0,54,Familiares,Posgrado
